region,resource,free,provider_name,provider_addloc,address,city,state,zip,lat,lon,contact,call_in_advance,email,cuisine,instructions,offers,notes,web_link,twitter,instagram,facebook,local,status,mon,tues,wed,thr,fri,sat,sun,sp_mon,sp_tues,sp_wed,sp_thr,sp_fri,sp_sat,sp_sun,special_hours,order_online,pay_online,must_preorder,in_store,in_store_pickup,curbside,drive_thru,delivery,farm_pickup,farmers_market,business_closed,discount_medical,meal_student,meal_senior,meal_public,family_meal,free_produce,free_groceries,public,seniors,children,homeless,clients,uninsured,residents,ebt_online,ebt_phone,quality_check_complete,last_update,updated_by,week_1,week_2,week_3,week_4,week_5,SNAP,WIC
monterey_county,meal,1,Monterey Peninsula Unified School District,Highland Elementary,1650 Sonoma Ave,Seaside,CA,93955,36.6058312,-121.8293987,NA,0,jhull@montereycoe.org,,,,"Families can pick up meals at any location. Meals will not be distributed at Central Coast, DLAMP, Foothill, Marina High and Walter Colton, but families can pick up at any of the locations.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Monterey Peninsula Unified School District,La Mesa Elementary,1 La Mesa Way,Monterey,CA,93940,36.58165,-121.879046,NA,0,jhull@montereycoe.org,,,,"Families can pick up meals at any location. Meals will not be distributed at Central Coast, DLAMP, Foothill, Marina High and Walter Colton, but families can pick up at any of the locations.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Monterey Peninsula Unified School District,Marina Vista Arts Academy,390 Carmel Ave,Marina,CA,93933,36.677969,-121.7894286,NA,0,jhull@montereycoe.org,,,,"Families can pick up meals at any location. Meals will not be distributed at Central Coast, DLAMP, Foothill, Marina High and Walter Colton, but families can pick up at any of the locations.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Monterey Peninsula Unified School District,George C. Marshall Elementary School,300 Normandy Rd,Seaside,CA,93955,36.6365387,-121.8068033,NA,0,jhull@montereycoe.org,,,,"Families can pick up meals at any location. Meals will not be distributed at Central Coast, DLAMP, Foothill, Marina High and Walter Colton, but families can pick up at any of the locations.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Monterey Peninsula Unified School District,Olson Elementary,261 Beach Rd,Marina,CA,93933,36.6917334,-121.7928263,NA,0,jhull@montereycoe.org,,,,"Families can pick up meals at any location. Meals will not be distributed at Central Coast, DLAMP, Foothill, Marina High and Walter Colton, but families can pick up at any of the locations.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Monterey Peninsula Unified School District,Ord Terrace Elementary,1755 La Salle Ave,Seaside,CA,93955,36.6167133,-121.8264248,NA,0,jhull@montereycoe.org,,,,"Families can pick up meals at any location. Meals will not be distributed at Central Coast, DLAMP, Foothill, Marina High and Walter Colton, but families can pick up at any of the locations.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Monterey Peninsula Unified School District,Los Arboles Middle,294 Hillcrest Ave,Marina,CA,93933,36.6795021,-121.7976695,NA,0,jhull@montereycoe.org,,,,"Families can pick up meals at any location. Meals will not be distributed at Central Coast, DLAMP, Foothill, Marina High and Walter Colton, but families can pick up at any of the locations.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Monterey Peninsula Unified School District,Seaside Middle,999 Coe Ave,Seaside,CA,93955,36.6217475,-121.8228365,NA,0,jhull@montereycoe.org,,,,"Families can pick up meals at any location. Meals will not be distributed at Central Coast, DLAMP, Foothill, Marina High and Walter Colton, but families can pick up at any of the locations.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Monterey Peninsula Unified School District,Monterey High,101 Herrmann Dr,Monterey,CA,93940,36.5951152,-121.900182,NA,0,jhull@montereycoe.org,,,,"Families can pick up meals at any location. Meals will not be distributed at Central Coast, DLAMP, Foothill, Marina High and Walter Colton, but families can pick up at any of the locations.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Monterey Peninsula Unified School District,Seaside High,2200 Noche Buena St,Seaside,CA,93955,36.6217032,-121.8378765,NA,0,jhull@montereycoe.org,,,,"Families can pick up meals at any location. Meals will not be distributed at Central Coast, DLAMP, Foothill, Marina High and Walter Colton, but families can pick up at any of the locations.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,North Monterey County Unified School District,Prunedale Elementary School,17719 Pesante Road,Salinas,CA,93901,36.67774,-121.6555,NA,0,jhull@montereycoe.org,,,,"Beginning Monday, April 6th, we will begin a “once a week meal distribution”. Families will be provided for each child 5 days of meals (5 lunches and 5 breakfasts). There will be extended hours from 5-7 PM at NMC High School for the “weekly meal distribution” pick-up on Mondays, beginning April 6 from 5-7 PM until further notice.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:00:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,North Monterey County Unified School District,Castroville Elementary School,11161 Merritt Street,Castroville,CA,95012,36.7630297,-121.7542348,NA,0,jhull@montereycoe.org,,,,"Beginning Monday, April 6th, we will begin a “once a week meal distribution”. Families will be provided for each child 5 days of meals (5 lunches and 5 breakfasts). There will be extended hours from 5-7 PM at NMC High School for the “weekly meal distribution” pick-up on Mondays, beginning April 6 from 5-7 PM until further notice.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:00:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,North Monterey County Unified School District,North Monterey County High School,13990 Castroville Blvd,Castroville,CA,95012,36.7781973,-121.7367755,NA,0,jhull@montereycoe.org,,,,"Beginning Monday, April 6th, we will begin a “once a week meal distribution”. Families will be provided for each child 5 days of meals (5 lunches and 5 breakfasts). There will be extended hours from 5-7 PM at NMC High School for the “weekly meal distribution” pick-up on Mondays, beginning April 6 from 5-7 PM until further notice.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:00:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Pacific Grove Unified School District,Pacific Grove High School,615 Sunset Drive,Pacific Grove,CA,93950,36.6122004,-121.9249294,NA,0,jhull@montereycoe.org,,,,"Upon returning from Break, we will distribute meals Monday, Tuesday, and Wednesday ONLY. On Wednesday, we will distribute enough meals to cover Wednesday through Friday. We will be at Robert Down Elementary, Pacific Grove High School, and Arkwright Ct. from 11:30a -12:15p. *Bag supplies are low nationwide, so please bring your own bags if you have them or clear out space in your trunk for us to place inside.
As a reminder, please only go to ONE location per day. Meals are for children aged 18 and under.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 12:15:00 PM,11:30:00 AM - 12:15:00 PM,11:30:00 AM - 12:15:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Pacific Grove Unified School District,Robert Down Elementary,485 Pine Avenue,Pacific Grove,CA,93950,36.618273,-121.917136,NA,0,jhull@montereycoe.org,,,,"Upon returning from Break, we will distribute meals Monday, Tuesday, and Wednesday ONLY. On Wednesday, we will distribute enough meals to cover Wednesday through Friday. We will be at Robert Down Elementary, Pacific Grove High School, and Arkwright Ct. from 11:30a -12:15p. *Bag supplies are low nationwide, so please bring your own bags if you have them or clear out space in your trunk for us to place inside.
As a reminder, please only go to ONE location per day. Meals are for children aged 18 and under.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 12:15:00 PM,11:30:00 AM - 12:15:00 PM,11:30:00 AM - 12:15:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Pacific Grove Unified School District,Arkwright Court,Arkwright Ct,Pacific Grove,CA,93950,36.6059278,-121.9261881,NA,0,jhull@montereycoe.org,,,,"Upon returning from Break, we will distribute meals Monday, Tuesday, and Wednesday ONLY. On Wednesday, we will distribute enough meals to cover Wednesday through Friday. We will be at Robert Down Elementary, Pacific Grove High School, and Arkwright Ct. from 11:30a -12:15p. *Bag supplies are low nationwide, so please bring your own bags if you have them or clear out space in your trunk for us to place inside.
As a reminder, please only go to ONE location per day. Meals are for children aged 18 and under.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 12:15:00 PM,11:30:00 AM - 12:15:00 PM,11:30:00 AM - 12:15:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas City Elementary School District,Boronda Meadows Elementary,915 Larkin Dr,Salinas,CA,93901,36.692136,-121.664579,NA,0,jhull@montereycoe.org,,,,"SCESD will continue to provide a free bagged lunch and breakfast (for the following day) to any child(ren), ages 1 to 18. This includes any siblings, regardless of which school/district they attend.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 1:00:00 PM,0,11:30:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas City Elementary School District,Buena Vista Middle School,18250 Tara Dr.,Salinas,CA,93908,36.6011,-121.6729,NA,0,jhull@montereycoe.org,,,,"SCESD will continue to provide a free bagged lunch and breakfast (for the following day) to any child(ren), ages 1 to 18. This includes any siblings, regardless of which school/district they attend.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 1:00:00 PM,0,11:30:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas City Elementary School District,El Gabilan Elementary,1256 Linwood St,Salinas,CA,93901,36.67774,-121.6555,NA,0,jhull@montereycoe.org,,,,"SCESD will continue to provide a free bagged lunch and breakfast (for the following day) to any child(ren), ages 1 to 18. This includes any siblings, regardless of which school/district they attend.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 1:00:00 PM,0,11:30:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas City Elementary School District,Kammann Elementary,521 Rochex Ave,Salinas,CA,93906,36.700284,-121.6578672,NA,0,jhull@montereycoe.org,,,,"SCESD will continue to provide a free bagged lunch and breakfast (for the following day) to any child(ren), ages 1 to 18. This includes any siblings, regardless of which school/district they attend.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 1:00:00 PM,11:30:00 AM - 1:00:00 PM,11:30:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas City Elementary School District,Los Padres Elementary,1130 John St,Salinas,CA,93912,36.6707774,-121.6229187,NA,0,jhull@montereycoe.org,,,,"SCESD will continue to provide a free bagged lunch and breakfast (for the following day) to any child(ren), ages 1 to 18. This includes any siblings, regardless of which school/district they attend.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 1:00:00 PM,0,11:30:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas City Elementary School District,Mission Park Elementary,403 W. Acacia St,Salinas,CA,93901,36.6671609,-121.6676767,NA,0,jhull@montereycoe.org,,,,"SCESD will continue to provide a free bagged lunch and breakfast (for the following day) to any child(ren), ages 1 to 18. This includes any siblings, regardless of which school/district they attend.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 1:00:00 PM,11:30:00 AM - 1:00:00 PM,11:30:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas City Elementary School District,Natividad Elementary,1465 Modoc Ave,Salinas,CA,93906,36.7032681,-121.6368269,NA,0,jhull@montereycoe.org,,,,"SCESD will continue to provide a free bagged lunch and breakfast (for the following day) to any child(ren), ages 1 to 18. This includes any siblings, regardless of which school/district they attend.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 1:00:00 PM,0,11:30:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas City Elementary School District,Roosevelt Elementary,120 Capitol St.,Salinas,CA,93901,36.6758473,-121.6608059,NA,0,jhull@montereycoe.org,,,,"SCESD will continue to provide a free bagged lunch and breakfast (for the following day) to any child(ren), ages 1 to 18. This includes any siblings, regardless of which school/district they attend.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 1:00:00 PM,0,11:30:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas City Elementary School District,Sherwood Elementary,110 S. Wood St.,Salinas,CA,93912,36.6730854,-121.6354473,NA,0,jhull@montereycoe.org,,,,"SCESD will continue to provide a free bagged lunch and breakfast (for the following day) to any child(ren), ages 1 to 18. This includes any siblings, regardless of which school/district they attend.",https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 1:00:00 PM,11:30:00 AM - 1:00:00 PM,11:30:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas Union High School District,Alisal High School,777 Williams Rd,Salinas,CA,93905,36.68247,-121.60225,NA,0,jhull@montereycoe.org,,,,Students must be present with their student ID to receive a to-go meal for themselves and any sibling (regardless of which school or district they attend).,https://www.salinasuhsd.org/Page/1862,,,,0,1,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas Union High School District,Everett Alvarez HS,1900 Independence Blvd,Salinas,CA,93906,36.712132,-121.618425,NA,0,jhull@montereycoe.org,,,,Students must be present with their student ID to receive a to-go meal for themselves and any sibling (regardless of which school or district they attend).,https://www.salinasuhsd.org/Page/1862,,,,0,1,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas Union High School District,North Salinas HS,55 Kip Dr,Salinas,CA,93906,36.7050131,-121.6448294,NA,0,jhull@montereycoe.org,,,,Students must be present with their student ID to receive a to-go meal for themselves and any sibling (regardless of which school or district they attend).,https://www.salinasuhsd.org/Page/1862,,,,0,1,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Salinas Union High School District,Salinas High School,726 S Main St,Salinas,CA,93901,36.6657748,-121.6567566,NA,0,jhull@montereycoe.org,,,,Students must be present with their student ID to receive a to-go meal for themselves and any sibling (regardless of which school or district they attend).,https://www.salinasuhsd.org/Page/1862,,,,0,1,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,San Antonio Union School District,San Antonio School,67550 Lockwood-Jolon Rd,Lockwood,CA,93932,35.937153,-121.082485,NA,0,jhull@montereycoe.org,,,,Families may visit the cafeteria door to pick up to-go breakfast and lunch on regularly scheduled school days from 8:00 a.m. - 9:00 a.m,https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,8:00:00 AM - 9:00:00 AM,8:00:00 AM - 9:00:00 AM,8:00:00 AM - 9:00:00 AM,8:00:00 AM - 9:00:00 AM,8:00:00 AM - 9:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,San Ardo Union School District,San Ardo School,62428 Center Street,San Ardo,CA,93930,36.0190598,-120.9042153,NA,0,jhull@montereycoe.org,,,,NA,https://sausd-k12-pt.schoolloop.com/,,,,0,1,9:00:00 AM - 12:00:00 PM,9:00:00 AM - 12:00:00 PM,9:00:00 AM - 12:00:00 PM,9:00:00 AM - 12:00:00 PM,9:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,San Lucas Union School District,San Lucas School,53675 San Benito Street,San Lucas,CA,93954,36.1299859,-121.0162085,NA,0,jhull@montereycoe.org,,,,NA,https://www.montereycoe.org/resources/alerts/coronavirus/nutrition/,,,,0,1,11:30:00 AM - 12:30:00 PM,11:30:00 AM - 12:30:00 PM,11:30:00 AM - 12:30:00 PM,11:30:00 AM - 12:30:00 PM,11:30:00 AM - 12:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Santa Rita Union School District,Bolsa Knolls Middle School,1031 Rogge Rd,Salinas,CA,93901,36.67774,-121.6555,NA,0,jhull@montereycoe.org,,,,One Breakfast and one lunch will be available to everyone in the community 18 years of age and younger. Until further notice children no longer need to be present at the time of pick up.,https://www.santaritaschools.org/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Santa Rita Union School District,New Republic Elementary,636 Arcadia Way,Salinas,CA,93906,36.7137202,-121.6281954,NA,0,jhull@montereycoe.org,,,,One Breakfast and one lunch will be available to everyone in the community 18 years of age and younger. Until further notice children no longer need to be present at the time of pick up.,https://www.santaritaschools.org/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Santa Rita Union School District,Santa Rita Elementary,57 Russell Road,Salinas,CA,93906,36.733491,-121.6530885,NA,0,jhull@montereycoe.org,,,,One Breakfast and one lunch will be available to everyone in the community 18 years of age and younger. Until further notice children no longer need to be present at the time of pick up.,https://www.santaritaschools.org/,,,,0,1,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,10:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Soledad Unified School District,Jack Franscioni Elementary,779 Orchard Ln,Soledad,CA,93960,36.4287622,-121.3157548,NA,0,jhull@montereycoe.org,,,,Please stay in your car and meals will be passed through based on the number of children in the car,http://soledadusd.org/,,,,0,1,11:00:00 AM - 1:00:00 PM,11:00:00 AM - 1:00:00 PM,11:00:00 AM - 1:00:00 PM,11:00:00 AM - 1:00:00 PM,11:00:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
monterey_county,meal,1,Soledad Unified School District,San Vicente Elementary,1300 Metz Rd,Soledad,CA,93960,36.426669,-121.316015,NA,0,jhull@montereycoe.org,,,,Gabilan Elementary School and Main Street Middle School families please go to San Vincente. Please stay in your car and meals will be passed through based on the number of children in the car,http://soledadusd.org/,,,,0,1,11:00:00 AM - 1:00:00 PM,11:00:00 AM - 1:00:00 PM,11:00:00 AM - 1:00:00 PM,11:00:00 AM - 1:00:00 PM,11:00:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
